1
299.4870,138.6074,71.0400,84.4200
296.4296,142.8878,71.0400,84.4200
294.3395,145.0212,72.7165,86.4123
296.2173,145.6471,72.7165,86.4123
299.3468,148.1507,72.7165,86.4123
304.4538,148.5195,71.0664,84.4514
305.4937,147.5229,72.7436,86.4445
306.7460,148.7752,72.7436,86.4445
305.2467,149.0370,74.4604,88.4846
305.8876,149.0370,74.4604,88.4846
307.6331,146.0248,76.2176,90.5728
314.8497,141.4324,76.2176,90.5728
322.7672,137.9720,74.4881,88.5175
328.5377,134.7662,74.4881,88.5175
330.9402,131.7528,76.2460,90.6065
330.7122,129.3401,78.0454,92.7448
330.0404,128.6683,78.0454,92.7448
330.4948,123.4481,79.8873,94.9336
334.7613,121.1651,78.0744,92.7793
338.6553,115.2551,79.9170,94.9689
344.1584,110.4398,79.9170,94.9689
348.2857,106.3125,79.9170,94.9689
353.7888,108.3762,79.9170,94.9689
357.7747,113.5927,81.8030,97.2102
363.4077,121.3380,81.8030,97.2102
370.3705,123.0739,83.7336,99.5043
363.8839,116.5872,83.7336,99.5043
355.5183,102.8713,85.7097,101.8527
347.4031,88.8541,85.7097,101.8527
340.0256,82.9521,85.7097,101.8527
334.8613,80.0011,85.7097,101.8527
330.8293,79.5544,87.7324,104.2564
329.3190,80.3095,87.7324,104.2564
332.9216,86.8091,89.8029,106.7168
338.1917,99.0007,91.9223,109.2353
346.8259,109.0503,94.0916,111.8133
365.4535,125.2483,94.0916,111.8133
361.4040,119.5790,94.0916,111.8133
357.3545,109.0503,94.0916,111.8133
352.4951,95.2820,94.0916,111.8133
351.1882,86.2609,91.9565,109.2760
351.1882,80.7203,91.9565,109.2760
351.1882,79.9288,91.9565,109.2760
349.6051,80.7203,91.9565,109.2760
351.9797,86.2609,91.9565,109.2760
355.9373,101.2998,91.9565,109.2760
362.3955,117.2373,89.8698,106.7963
367.6696,131.0215,91.9907,109.3167
365.7736,135.4051,94.1617,111.8965
358.8551,125.7885,96.3839,114.5373
351.7733,106.6035,98.6586,117.2404
352.8927,104.6140,96.4198,114.5799
351.5534,100.2363,94.2318,111.9798
347.0736,103.0923,92.0935,109.4388
346.5692,108.2075,90.0036,106.9553
345.0197,115.9546,90.0036,106.9553
343.4703,137.6465,90.0036,106.9553
342.4083,157.0023,92.1277,109.4795
345.3797,175.1914,94.3019,112.0632
334.5503,170.9099,92.1620,109.5202
326.9667,155.8134,94.3370,112.1049
318.3730,143.6853,96.5634,114.7506
310.4272,124.4646,98.8423,117.4587
302.7701,120.2107,98.8423,117.4587
294.7453,118.2175,96.5993,114.7933
292.5908,126.0209,94.4073,112.1884
290.4853,133.6472,92.2649,109.6425
285.7202,140.7947,92.2649,109.6425
287.5432,152.9049,90.1712,107.1545
284.0958,170.7078,92.2993,109.6833
288.0682,183.4193,92.2993,109.6833
280.4733,186.1911,94.4775,112.2719
269.0882,168.3003,94.4775,112.2719
265.0221,150.4095,94.4775,112.2719
259.7359,135.7880,92.3336,109.7242
256.8999,130.0423,90.2384,107.2343
255.6464,127.4635,88.1907,104.8009
254.1282,124.4271,88.1907,104.8009
250.6776,130.8093,86.1894,102.4227
248.0303,139.9469,84.2336,100.0985
247.3052,154.4478,84.2336,100.0985
243.6800,168.9487,84.2336,100.0985
242.6861,184.0950,86.2215,102.4608
241.2017,187.8058,86.2215,102.4608
239.2788,179.5392,84.2649,100.1358
234.5640,172.8779,82.3527,97.8634
232.7273,171.9100,80.4840,95.6427
231.3418,173.2955,80.4840,95.6427
230.9009,179.7971,78.6576,93.4723
228.4849,187.4745,76.8727,91.3512
226.7704,194.9777,75.1283,89.2783
223.5371,192.3910,75.1283,89.2783
222.2437,190.4510,75.1283,89.2783
224.1837,196.2711,75.1283,89.2783
228.0638,198.8577,75.1283,89.2783
230.0038,195.6244,75.1283,89.2783
296.6343,174.0510,76.9013,91.3852
297.7595,178.3931,78.7162,93.5419
298.2177,177.9828,80.5739,95.7495
303.0725,170.3539,80.5739,95.7495
2
0
0
0
0
1
254.4239,159.2037,53.7519,60.5931
256.7929,167.8070,52.5322,59.2181
256.1730,163.0569,53.7719,60.6156
245.7849,154.9461,52.5517,59.2401
249.8207,147.4493,51.3592,57.8958
247.4543,147.2062,52.5713,59.2622
239.0186,147.8786,51.3783,57.9174
231.2767,150.8893,51.3783,57.9174
236.9038,150.2854,50.2124,56.6031
227.2757,139.7214,51.3974,57.9389
243.1955,151.3386,51.3974,57.9389
244.7911,166.9504,52.6104,59.3063
240.1130,158.1360,53.8520,60.7059
248.7066,153.7280,55.1229,62.1386
262.0887,166.6487,55.1229,62.1386
266.3220,166.0008,53.8721,60.7285
241.5180,170.9616,53.8721,60.7285
237.0082,175.4714,53.8721,60.7285
240.7047,146.1896,52.6496,59.3504
235.8565,155.8860,52.6496,59.3504
241.6228,172.4970,51.4548,58.0036
238.1768,177.6660,51.4548,58.0036
241.7074,164.4321,50.2872,56.6874
2
0
0
0
0
1
261.1365,146.7802,94.4800,94.3100
264.8529,149.0100,94.4800,94.3100
264.1096,149.0100,94.4800,94.3100
262.6231,147.5235,94.4800,94.3100
262.2422,152.2255,92.3360,92.1699
257.8839,153.6783,92.3360,92.1699
259.7685,153.3343,94.5152,94.3451
259.7685,149.6165,94.5152,94.3451
256.7943,152.5907,94.5152,94.3451
250.8459,151.1036,94.5152,94.3451
244.8976,139.2069,94.5152,94.3451
237.4621,136.9763,94.5152,94.3451
233.7444,137.7198,94.5152,94.3451
222.5912,132.5150,94.5152,94.3451
213.6687,142.1811,94.5152,94.3451
209.2074,139.9505,94.5152,94.3451
201.2423,142.6427,96.7457,96.5716
193.6314,146.4481,96.7457,96.5716
192.1092,141.1205,96.7457,96.5716
192.8703,142.6427,96.7457,96.5716
189.0649,146.4481,96.7457,96.5716
184.4983,144.9259,96.7457,96.5716
187.2520,145.3445,99.0289,98.8507
184.4886,148.9627,101.3660,101.1836
186.0835,152.9499,101.3660,101.1836
191.1303,145.5252,99.0658,98.8875
190.7590,149.9424,101.4037,101.2213
191.1956,156.0971,103.7969,103.6101
203.4440,155.2805,103.7969,103.6101
210.2080,159.6482,101.4415,101.2589
216.8184,163.9168,99.1395,98.9611
221.2369,169.1357,101.4792,101.2966
236.4051,164.3457,101.4792,101.2966
243.7982,160.8138,99.1764,98.9980
245.0238,169.2291,101.5170,101.3343
249.0170,174.8195,101.5170,101.3343
253.8087,180.4099,101.5170,101.3343
258.8631,178.4377,99.2133,99.0348
264.3266,183.9012,99.2133,99.0348
271.5547,178.9225,96.9619,96.7875
273.8430,185.0249,96.9619,96.7875
276.6029,181.5404,99.2502,99.0717
284.5966,178.8491,96.9980,96.8235
281.8899,185.5174,99.2872,99.1085
288.3600,182.8251,97.0341,96.8595
290.9530,179.4479,94.8322,94.6616
296.1753,175.7177,94.8322,94.6616
312.5881,167.5112,94.8322,94.6616
330.5602,150.3577,97.0702,96.8956
321.9595,167.8760,94.8675,94.6968
330.1690,166.3834,94.8675,94.6968
328.3278,177.6692,92.7147,92.5479
332.4600,184.0430,94.9028,94.7320
327.5190,199.7379,97.1425,96.9677
325.9906,195.1526,97.1425,96.9677
322.9337,178.3399,97.1425,96.9677
329.8117,161.5272,97.1425,96.9677
327.5190,163.0557,97.1425,96.9677
325.2264,166.8767,97.1425,96.9677
320.1689,170.4260,99.4351,99.2561
316.7101,184.5486,97.1787,97.0038
320.2586,196.7072,99.4721,99.2931
325.2112,197.0690,97.2148,97.0399
327.8090,188.4535,95.0088,94.8378
322.8626,178.1536,97.2510,97.0760
327.4530,162.0872,97.2510,97.0760
325.5656,151.9730,95.0442,94.8731
324.8179,147.4868,95.0442,94.8731
324.8179,150.4776,95.0442,94.8731
321.0793,163.9363,95.0442,94.8731
319.1925,165.1129,97.2872,97.1121
315.8084,178.1824,95.0795,94.9084
310.3081,182.9144,92.9220,92.7548
307.3841,175.6042,92.9220,92.7548
300.8050,167.5631,92.9220,92.7548
291.8574,159.3280,90.8133,90.6499
291.4913,155.4691,88.7526,88.5929
288.4041,159.2038,86.7386,86.5825
287.3876,163.5206,84.7703,84.6177
283.1354,170.9981,82.8466,82.6976
278.9798,185.3126,80.9667,80.8210
281.5276,194.8670,80.9667,80.8210
283.4385,200.5996,80.9667,80.8210
