1
166.0776,62.5688,256.3282,65.1007,254.4868,130.7376,164.2361,128.2056
139.1692,77.5555,230.6402,101.1412,213.4870,167.6657,122.0159,144.0799
118.7812,78.5402,215.4335,119.3122,185.7812,189.6048,89.1289,148.8328
98.1772,72.8521,196.0326,124.4848,158.4815,195.6525,60.6261,144.0197
102.2829,78.9902,198.2609,131.6332,159.9751,201.4354,63.9971,148.7924
99.7503,93.8132,196.0295,149.1191,155.8070,219.1404,59.5279,163.8344
102.0803,104.3450,196.3756,158.9975,156.6283,227.5760,62.3330,172.9234
111.6563,111.4090,195.6207,166.7292,155.3879,227.7942,71.4235,172.4740
135.6133,108.1503,216.6360,161.9595,177.5020,220.8852,96.4793,167.0759
145.1542,91.3512,226.1088,142.9870,188.5555,201.8631,107.6010,150.2273
155.2599,74.4488,238.3636,122.1261,203.6892,182.5652,120.5855,134.8879
172.4465,75.5153,254.6422,118.5793,223.3229,178.3579,141.1273,135.2939
191.1674,81.0691,272.3915,124.4512,240.8408,183.5232,159.6169,140.1411
204.0716,91.5312,283.8589,134.9980,252.2466,193.0252,172.4593,149.5583
213.9109,93.0538,292.5561,137.1054,260.5185,194.3018,181.8735,150.2502
205.8898,96.9891,284.7959,141.5836,252.3635,198.9699,173.4574,154.3753
177.2612,98.8102,257.7081,142.1646,226.1776,200.6714,145.7308,157.3169
158.1047,95.6399,239.4967,139.6425,207.4947,198.8367,126.1028,154.8340
153.3775,93.0624,234.3199,137.7541,201.8168,196.6213,120.8745,151.9295
149.6939,92.9256,230.6712,137.6583,198.1382,196.5509,117.1610,151.8181
139.6009,98.3370,221.2029,142.1162,189.3634,201.4631,107.7615,157.6839
132.4197,104.6392,214.1550,148.0227,182.6032,207.4665,100.8681,164.0829
131.2781,112.8468,212.6874,156.2328,181.1338,215.4395,99.7246,172.0535
135.6807,120.8202,216.3896,163.7369,185.1774,222.4342,104.4686,179.5175
141.0012,123.9071,221.1369,166.4718,190.1806,224.7523,110.0450,182.1875
139.8779,120.7978,219.7169,163.5725,188.6079,221.6371,108.7690,178.8624
136.0278,116.3062,216.1208,159.1145,184.9874,217.3639,104.8945,174.5555
129.7537,121.2760,210.5239,163.1468,180.0723,221.8887,99.3022,180.0178
131.7969,128.1541,212.5159,169.7102,182.2932,228.4150,101.5742,186.8588
141.6399,131.7725,221.3813,174.2264,190.5056,232.2201,110.7644,189.7661
151.8241,135.8158,230.6468,178.2054,199.8178,235.5310,120.9952,193.1413
143.2612,133.1051,222.7799,175.2465,192.1315,233.0783,112.6128,190.9368
129.1791,135.0182,209.5635,176.6610,179.2777,235.1223,98.8935,193.4795
118.1495,132.5289,199.6293,173.3581,169.9351,232.6161,88.4555,191.7868
103.4814,127.6116,185.8014,169.2026,155.5532,229.0717,73.2334,187.4806
87.0823,127.1317,170.8000,168.8123,140.4866,229.6979,56.7691,188.0171
79.7565,130.7998,164.3800,171.0185,135.1299,232.5628,50.5065,192.3440
77.3184,128.5730,161.9744,169.0208,132.5576,230.5887,47.9018,190.1408
77.6601,124.3667,162.4380,164.9027,132.9571,226.5593,48.1793,186.0232
78.3997,121.6566,163.7937,161.6482,134.7087,223.7528,49.3149,183.7611
75.7797,125.5111,161.4956,164.9535,132.8101,227.2923,47.0943,187.8498
72.7311,134.6023,158.5533,173.6516,130.1537,236.0677,44.3316,197.0183
71.8913,142.9633,157.7497,181.1962,129.9438,243.6385,44.0856,205.4056
77.4024,142.1743,162.8304,180.0971,135.2500,242.2265,49.8222,204.3035
87.8132,144.9360,172.9062,182.9757,145.2408,244.8615,60.1479,206.8216
99.9631,149.6975,184.5752,187.1696,157.3226,248.7056,72.7106,211.2334
121.0704,154.0797,204.0984,191.9561,176.5517,252.3400,93.5239,214.4635
137.1800,152.2421,218.9377,190.7038,190.9654,250.1639,109.2078,211.7021
142.5882,151.6919,223.5685,190.3679,195.4403,249.2626,114.4601,210.5865
132.5197,149.8016,214.7774,187.7268,187.1952,247.5505,104.9377,209.6252
118.6808,149.9451,201.8610,187.9903,174.1916,248.4850,91.0115,210.4396
