1
285.6000,250.6000,326.4000,250.6000,326.4000,291.4000,285.6000,291.4000
287.5000,251.4000,329.5000,251.4000,329.5000,294.6000,287.5000,294.6000
287.5000,251.4000,329.5000,251.4000,329.5000,294.6000,287.5000,294.6000
287.5000,251.4000,329.5000,251.4000,329.5000,294.6000,287.5000,294.6000
288.4000,256.7000,331.6000,256.7000,331.6000,296.3000,288.4000,296.3000
288.4000,255.4000,331.6000,255.4000,331.6000,298.6000,288.4000,298.6000
288.4000,255.4000,331.6000,255.4000,331.6000,298.6000,288.4000,298.6000
288.3000,256.3000,332.7000,256.3000,332.7000,300.7000,288.3000,300.7000
288.3000,256.3000,332.7000,256.3000,332.7000,300.7000,288.3000,300.7000
288.3000,256.3000,332.7000,256.3000,332.7000,300.7000,288.3000,300.7000
287.5000,258.1000,329.5000,258.1000,329.5000,304.9000,287.5000,304.9000
287.5000,258.1000,329.5000,258.1000,329.5000,304.9000,287.5000,304.9000
287.5000,258.1000,329.5000,258.1000,329.5000,304.9000,287.5000,304.9000
253.0000,303.4000,301.0000,303.4000,301.0000,346.6000,253.0000,346.6000
253.0000,303.4000,301.0000,303.4000,301.0000,346.6000,253.0000,346.6000
266.8000,268.3000,317.2000,268.3000,317.2000,312.7000,266.8000,312.7000
266.8000,268.3000,317.2000,268.3000,317.2000,312.7000,266.8000,312.7000
280.3000,271.6000,324.7000,271.6000,324.7000,312.4000,280.3000,312.4000
280.3000,271.6000,324.7000,271.6000,324.7000,312.4000,280.3000,312.4000
280.3000,271.6000,324.7000,271.6000,324.7000,312.4000,280.3000,312.4000
280.6000,275.5000,321.4000,275.5000,321.4000,317.5000,280.6000,317.5000
282.0000,274.6000,318.0000,274.6000,318.0000,315.4000,282.0000,315.4000
282.0000,274.6000,318.0000,274.6000,318.0000,315.4000,282.0000,315.4000
282.0000,274.6000,318.0000,274.6000,318.0000,315.4000,282.0000,315.4000
283.2000,275.5000,316.8000,275.5000,316.8000,317.5000,283.2000,317.5000
277.9000,271.3000,315.1000,271.3000,315.1000,315.7000,277.9000,315.7000
276.8000,270.5000,315.2000,270.5000,315.2000,312.5000,276.8000,312.5000
276.8000,270.5000,315.2000,270.5000,315.2000,312.5000,276.8000,312.5000
276.8000,270.5000,315.2000,270.5000,315.2000,312.5000,276.8000,312.5000
275.7000,271.5000,315.3000,271.5000,315.3000,313.5000,275.7000,313.5000
275.7000,271.5000,315.3000,271.5000,315.3000,313.5000,275.7000,313.5000
276.6000,276.4000,317.4000,276.4000,317.4000,319.6000,276.6000,319.6000
273.6000,275.4000,314.4000,275.4000,314.4000,318.6000,273.6000,318.6000
273.6000,275.4000,314.4000,275.4000,314.4000,318.6000,273.6000,318.6000
275.7000,275.1000,315.3000,275.1000,315.3000,321.9000,275.7000,321.9000
275.6000,275.2000,316.4000,275.2000,316.4000,320.8000,275.6000,320.8000
275.6000,275.2000,316.4000,275.2000,316.4000,320.8000,275.6000,320.8000
274.5000,277.1000,316.5000,277.1000,316.5000,323.9000,274.5000,323.9000
274.5000,277.1000,316.5000,277.1000,316.5000,323.9000,274.5000,323.9000
271.3000,269.9000,315.7000,269.9000,315.7000,319.1000,271.3000,319.1000
257.8000,283.3000,296.2000,283.3000,296.2000,327.7000,257.8000,327.7000
257.8000,283.3000,296.2000,283.3000,296.2000,327.7000,257.8000,327.7000
257.4000,284.6000,300.6000,284.6000,300.6000,325.4000,257.4000,325.4000
257.4000,284.6000,300.6000,284.6000,300.6000,325.4000,257.4000,325.4000
259.3000,283.1000,303.7000,283.1000,303.7000,317.9000,259.3000,317.9000
259.3000,283.1000,303.7000,283.1000,303.7000,317.9000,259.3000,317.9000
227.1000,307.3000,273.9000,307.3000,273.9000,339.7000,227.1000,339.7000
227.1000,307.3000,273.9000,307.3000,273.9000,339.7000,227.1000,339.7000
2
0
0
0
0
1
266.8000,268.8000,317.2000,268.8000,317.2000,319.2000,266.8000,319.2000
266.0000,267.7000,314.0000,267.7000,314.0000,319.3000,266.0000,319.3000
266.0000,267.7000,314.0000,267.7000,314.0000,319.3000,266.0000,319.3000
264.6000,266.6000,317.4000,266.6000,317.4000,319.4000,264.6000,319.4000
267.1000,266.7000,313.9000,266.7000,313.9000,318.3000,267.1000,318.3000
267.1000,266.7000,313.9000,266.7000,313.9000,318.3000,267.1000,318.3000
266.2000,266.5000,311.8000,266.5000,311.8000,320.5000,266.2000,320.5000
266.2000,266.5000,311.8000,266.5000,311.8000,320.5000,266.2000,320.5000
266.2000,266.5000,311.8000,266.5000,311.8000,320.5000,266.2000,320.5000
262.3000,267.5000,306.7000,267.5000,306.7000,321.5000,262.3000,321.5000
258.3000,268.1000,302.7000,268.1000,302.7000,326.9000,258.3000,326.9000
258.3000,268.1000,302.7000,268.1000,302.7000,326.9000,258.3000,326.9000
254.0000,268.0000,302.0000,268.0000,302.0000,328.0000,254.0000,328.0000
254.0000,268.0000,302.0000,268.0000,302.0000,328.0000,254.0000,328.0000
245.4000,272.4000,288.6000,272.4000,288.6000,327.6000,245.4000,327.6000
245.4000,272.4000,288.6000,272.4000,288.6000,327.6000,245.4000,327.6000
246.6000,269.3000,287.4000,269.3000,287.4000,325.7000,246.6000,325.7000
246.6000,269.3000,287.4000,269.3000,287.4000,325.7000,246.6000,325.7000
244.3000,265.3000,288.7000,265.3000,288.7000,321.7000,244.3000,321.7000
243.1000,267.4000,289.9000,267.4000,289.9000,322.6000,243.1000,322.6000
243.1000,267.4000,289.9000,267.4000,289.9000,322.6000,243.1000,322.6000
243.1000,267.4000,289.9000,267.4000,289.9000,322.6000,243.1000,322.6000
243.2000,264.1000,288.8000,264.1000,288.8000,322.9000,243.2000,322.9000
243.2000,264.1000,288.8000,264.1000,288.8000,322.9000,243.2000,322.9000
245.2000,268.3000,290.8000,268.3000,290.8000,324.7000,245.2000,324.7000
245.2000,268.3000,290.8000,268.3000,290.8000,324.7000,245.2000,324.7000
252.4000,270.2000,295.6000,270.2000,295.6000,327.8000,252.4000,327.8000
252.4000,270.2000,295.6000,270.2000,295.6000,327.8000,252.4000,327.8000
251.0000,271.3000,299.0000,271.3000,299.0000,327.7000,251.0000,327.7000
251.0000,271.3000,299.0000,271.3000,299.0000,327.7000,251.0000,327.7000
251.9000,272.3000,301.1000,272.3000,301.1000,328.7000,251.9000,328.7000
251.9000,272.3000,301.1000,272.3000,301.1000,328.7000,251.9000,328.7000
250.9000,273.1000,300.1000,273.1000,300.1000,331.9000,250.9000,331.9000
250.9000,273.1000,300.1000,273.1000,300.1000,331.9000,250.9000,331.9000
248.8000,273.0000,299.2000,273.0000,299.2000,333.0000,248.8000,333.0000
249.4000,270.9000,292.6000,270.9000,292.6000,332.1000,249.4000,332.1000
249.4000,270.9000,292.6000,270.9000,292.6000,332.1000,249.4000,332.1000
248.6000,270.9000,289.4000,270.9000,289.4000,332.1000,248.6000,332.1000
248.6000,270.9000,289.4000,270.9000,289.4000,332.1000,248.6000,332.1000
248.6000,270.9000,289.4000,270.9000,289.4000,332.1000,248.6000,332.1000
246.6000,270.9000,287.4000,270.9000,287.4000,332.1000,246.6000,332.1000
246.6000,270.9000,287.4000,270.9000,287.4000,332.1000,246.6000,332.1000
243.7000,266.9000,283.3000,266.9000,283.3000,328.1000,243.7000,328.1000
243.7000,266.9000,283.3000,266.9000,283.3000,328.1000,243.7000,328.1000
242.8000,261.9000,281.2000,261.9000,281.2000,323.1000,242.8000,323.1000
242.8000,261.9000,281.2000,261.9000,281.2000,323.1000,242.8000,323.1000
242.8000,261.9000,281.2000,261.9000,281.2000,323.1000,242.8000,323.1000
239.5000,266.1000,281.5000,266.1000,281.5000,324.9000,239.5000,324.9000
239.5000,266.1000,281.5000,266.1000,281.5000,324.9000,239.5000,324.9000
275.1000,286.4000,321.9000,286.4000,321.9000,341.6000,275.1000,341.6000
2
0
0
0
0
1
363.1000,317.2000,409.9000,317.2000,409.9000,362.8000,363.1000,362.8000
368.2000,317.0000,413.8000,317.0000,413.8000,365.0000,368.2000,365.0000
368.2000,317.0000,413.8000,317.0000,413.8000,365.0000,368.2000,365.0000
369.2000,318.0000,414.8000,318.0000,414.8000,366.0000,369.2000,366.0000
369.2000,318.0000,414.8000,318.0000,414.8000,366.0000,369.2000,366.0000
362.0000,316.9000,410.0000,316.9000,410.0000,366.1000,362.0000,366.1000
362.3000,318.8000,406.7000,318.8000,406.7000,369.2000,362.3000,369.2000
362.3000,318.8000,406.7000,318.8000,406.7000,369.2000,362.3000,369.2000
361.4000,320.7000,404.6000,320.7000,404.6000,372.3000,361.4000,372.3000
361.4000,320.7000,404.6000,320.7000,404.6000,372.3000,361.4000,372.3000
358.2000,322.7000,403.8000,322.7000,403.8000,374.3000,358.2000,374.3000
358.2000,322.7000,403.8000,322.7000,403.8000,374.3000,358.2000,374.3000
358.2000,322.7000,403.8000,322.7000,403.8000,374.3000,358.2000,374.3000
349.1000,324.7000,395.9000,324.7000,395.9000,376.3000,349.1000,376.3000
349.1000,324.7000,395.9000,324.7000,395.9000,376.3000,349.1000,376.3000
362.3000,329.3000,406.7000,329.3000,406.7000,385.7000,362.3000,385.7000
364.4000,335.4000,407.6000,335.4000,407.6000,390.6000,364.4000,390.6000
364.4000,335.4000,407.6000,335.4000,407.6000,390.6000,364.4000,390.6000
369.2000,343.5000,414.8000,343.5000,414.8000,397.5000,369.2000,397.5000
369.2000,343.5000,414.8000,343.5000,414.8000,397.5000,369.2000,397.5000
369.2000,343.5000,414.8000,343.5000,414.8000,397.5000,369.2000,397.5000
363.2000,341.6000,408.8000,341.6000,408.8000,394.4000,363.2000,394.4000
363.2000,341.6000,408.8000,341.6000,408.8000,394.4000,363.2000,394.4000
348.2000,331.5000,393.8000,331.5000,393.8000,385.5000,348.2000,385.5000
353.3000,331.8000,397.7000,331.8000,397.7000,382.2000,353.3000,382.2000
353.4000,330.7000,396.6000,330.7000,396.6000,382.3000,353.4000,382.3000
353.4000,330.7000,396.6000,330.7000,396.6000,382.3000,353.4000,382.3000
352.8000,334.4000,403.2000,334.4000,403.2000,389.6000,352.8000,389.6000
337.8000,341.4000,388.2000,341.4000,388.2000,396.6000,337.8000,396.6000
337.8000,341.4000,388.2000,341.4000,388.2000,396.6000,337.8000,396.6000
337.8000,341.4000,388.2000,341.4000,388.2000,396.6000,337.8000,396.6000
335.2000,344.7000,380.8000,344.7000,380.8000,396.3000,335.2000,396.3000
335.2000,344.7000,380.8000,344.7000,380.8000,396.3000,335.2000,396.3000
338.2000,345.6000,383.8000,345.6000,383.8000,398.4000,338.2000,398.4000
338.2000,345.6000,383.8000,345.6000,383.8000,398.4000,338.2000,398.4000
341.2000,338.4000,386.8000,338.4000,386.8000,393.6000,341.2000,393.6000
342.0000,330.5000,390.0000,330.5000,390.0000,384.5000,342.0000,384.5000
337.8000,325.1000,388.2000,325.1000,388.2000,383.9000,337.8000,383.9000
337.8000,325.1000,388.2000,325.1000,388.2000,383.9000,337.8000,383.9000
2
0
0
0
0
1
309.8000,283.7000,360.2000,283.7000,360.2000,335.3000,309.8000,335.3000
309.7000,281.5000,361.3000,281.5000,361.3000,335.5000,309.7000,335.5000
309.7000,281.5000,361.3000,281.5000,361.3000,335.5000,309.7000,335.5000
311.6000,279.5000,364.4000,279.5000,364.4000,333.5000,311.6000,333.5000
311.6000,279.5000,364.4000,279.5000,364.4000,333.5000,311.6000,333.5000
312.2000,276.6000,369.8000,276.6000,369.8000,329.4000,312.2000,329.4000
327.1000,236.8000,385.9000,236.8000,385.9000,287.2000,327.1000,287.2000
327.1000,236.8000,385.9000,236.8000,385.9000,287.2000,327.1000,287.2000
315.6000,267.6000,368.4000,267.6000,368.4000,320.4000,315.6000,320.4000
315.6000,267.6000,368.4000,267.6000,368.4000,320.4000,315.6000,320.4000
315.5000,268.7000,369.5000,268.7000,369.5000,320.3000,315.5000,320.3000
315.5000,268.7000,369.5000,268.7000,369.5000,320.3000,315.5000,320.3000
315.5000,268.7000,369.5000,268.7000,369.5000,320.3000,315.5000,320.3000
316.4000,264.8000,371.6000,264.8000,371.6000,315.2000,316.4000,315.2000
316.4000,264.8000,371.6000,264.8000,371.6000,315.2000,316.4000,315.2000
316.4000,264.8000,371.6000,264.8000,371.6000,315.2000,316.4000,315.2000
320.2000,262.8000,377.8000,262.8000,377.8000,313.2000,320.2000,313.2000
320.2000,262.8000,377.8000,262.8000,377.8000,313.2000,320.2000,313.2000
320.1000,264.7000,378.9000,264.7000,378.9000,316.3000,320.1000,316.3000
320.1000,264.7000,378.9000,264.7000,378.9000,316.3000,320.1000,316.3000
297.2000,219.5000,354.8000,219.5000,354.8000,273.5000,297.2000,273.5000
297.2000,219.5000,354.8000,219.5000,354.8000,273.5000,297.2000,273.5000
297.2000,219.5000,354.8000,219.5000,354.8000,273.5000,297.2000,273.5000
323.4000,260.7000,378.6000,260.7000,378.6000,312.3000,323.4000,312.3000
325.3000,248.8000,381.7000,248.8000,381.7000,299.2000,325.3000,299.2000
325.3000,248.8000,381.7000,248.8000,381.7000,299.2000,325.3000,299.2000
325.3000,248.8000,381.7000,248.8000,381.7000,299.2000,325.3000,299.2000
325.3000,248.8000,381.7000,248.8000,381.7000,299.2000,325.3000,299.2000
326.2000,250.9000,383.8000,250.9000,383.8000,300.1000,326.2000,300.1000
326.2000,250.9000,383.8000,250.9000,383.8000,300.1000,326.2000,300.1000
326.2000,250.9000,383.8000,250.9000,383.8000,300.1000,326.2000,300.1000
330.1000,243.7000,388.9000,243.7000,388.9000,295.3000,330.1000,295.3000
335.8000,242.8000,398.2000,242.8000,398.2000,293.2000,335.8000,293.2000
335.8000,242.8000,398.2000,242.8000,398.2000,293.2000,335.8000,293.2000
294.2000,248.6000,351.8000,248.6000,351.8000,301.4000,294.2000,301.4000
311.5000,260.5000,365.5000,260.5000,365.5000,314.5000,311.5000,314.5000
311.5000,260.5000,365.5000,260.5000,365.5000,314.5000,311.5000,314.5000
343.3000,247.1000,399.7000,247.1000,399.7000,293.9000,343.3000,293.9000
343.3000,247.1000,399.7000,247.1000,399.7000,293.9000,343.3000,293.9000
346.5000,247.8000,400.5000,247.8000,400.5000,298.2000,346.5000,298.2000
346.5000,247.8000,400.5000,247.8000,400.5000,298.2000,346.5000,298.2000
346.5000,247.8000,400.5000,247.8000,400.5000,298.2000,346.5000,298.2000
348.4000,244.6000,403.6000,244.6000,403.6000,297.4000,348.4000,297.4000
348.4000,244.6000,403.6000,244.6000,403.6000,297.4000,348.4000,297.4000
352.9000,248.8000,414.1000,248.8000,414.1000,299.2000,352.9000,299.2000
352.9000,248.8000,414.1000,248.8000,414.1000,299.2000,352.9000,299.2000
349.9000,250.7000,411.1000,250.7000,411.1000,302.3000,349.9000,302.3000
349.9000,250.7000,411.1000,250.7000,411.1000,302.3000,349.9000,302.3000
345.0000,234.9000,405.0000,234.9000,405.0000,284.1000,345.0000,284.1000
345.0000,234.9000,405.0000,234.9000,405.0000,284.1000,345.0000,284.1000
345.0000,234.9000,405.0000,234.9000,405.0000,284.1000,345.0000,284.1000
345.0000,234.9000,405.0000,234.9000,405.0000,284.1000,345.0000,284.1000
354.3000,239.5000,410.7000,239.5000,410.7000,293.5000,354.3000,293.5000
353.3000,247.3000,409.7000,247.3000,409.7000,303.7000,353.3000,303.7000
353.3000,247.3000,409.7000,247.3000,409.7000,303.7000,353.3000,303.7000
347.9000,253.6000,409.1000,253.6000,409.1000,306.4000,347.9000,306.4000
347.9000,253.6000,409.1000,253.6000,409.1000,306.4000,347.9000,306.4000
341.7000,252.4000,405.3000,252.4000,405.3000,307.6000,341.7000,307.6000
341.7000,252.4000,405.3000,252.4000,405.3000,307.6000,341.7000,307.6000
341.7000,252.4000,405.3000,252.4000,405.3000,307.6000,341.7000,307.6000
342.9000,250.5000,404.1000,250.5000,404.1000,304.5000,342.9000,304.5000
342.9000,250.5000,404.1000,250.5000,404.1000,304.5000,342.9000,304.5000
337.8000,246.2000,400.2000,246.2000,400.2000,303.8000,337.8000,303.8000
337.8000,246.2000,400.2000,246.2000,400.2000,303.8000,337.8000,303.8000
337.8000,246.2000,400.2000,246.2000,400.2000,303.8000,337.8000,303.8000
336.7000,246.0000,400.3000,246.0000,400.3000,306.0000,336.7000,306.0000
336.7000,246.0000,400.3000,246.0000,400.3000,306.0000,336.7000,306.0000
327.3000,244.0000,395.7000,244.0000,395.7000,304.0000,327.3000,304.0000
327.3000,244.0000,395.7000,244.0000,395.7000,304.0000,327.3000,304.0000
326.4000,245.4000,393.6000,245.4000,393.6000,300.6000,326.4000,300.6000
326.4000,245.4000,393.6000,245.4000,393.6000,300.6000,326.4000,300.6000
326.7000,242.2000,390.3000,242.2000,390.3000,299.8000,326.7000,299.8000
326.7000,242.2000,390.3000,242.2000,390.3000,299.8000,326.7000,299.8000
326.7000,242.2000,390.3000,242.2000,390.3000,299.8000,326.7000,299.8000
325.3000,240.0000,393.7000,240.0000,393.7000,300.0000,325.3000,300.0000
325.3000,240.0000,393.7000,240.0000,393.7000,300.0000,325.3000,300.0000
325.3000,240.0000,393.7000,240.0000,393.7000,300.0000,325.3000,300.0000
324.6000,234.9000,389.4000,234.9000,389.4000,296.1000,324.6000,296.1000
324.6000,234.9000,389.4000,234.9000,389.4000,296.1000,324.6000,296.1000
328.3000,226.1000,396.7000,226.1000,396.7000,284.9000,328.3000,284.9000
328.3000,226.1000,396.7000,226.1000,396.7000,284.9000,328.3000,284.9000
331.3000,233.4000,399.7000,233.4000,399.7000,288.6000,331.3000,288.6000
331.3000,233.4000,399.7000,233.4000,399.7000,288.6000,331.3000,288.6000
368.0000,258.2000,428.0000,258.2000,428.0000,315.8000,368.0000,315.8000
368.0000,258.2000,428.0000,258.2000,428.0000,315.8000,368.0000,315.8000
375.4000,266.1000,442.6000,266.1000,442.6000,324.9000,375.4000,324.9000
375.4000,266.1000,442.6000,266.1000,442.6000,324.9000,375.4000,324.9000
350.5000,239.5000,416.5000,239.5000,416.5000,305.5000,350.5000,305.5000
350.5000,239.5000,416.5000,239.5000,416.5000,305.5000,350.5000,305.5000
383.1000,253.8000,453.9000,253.8000,453.9000,316.2000,383.1000,316.2000
377.3000,250.9000,445.7000,250.9000,445.7000,312.1000,377.3000,312.1000
377.3000,250.9000,445.7000,250.9000,445.7000,312.1000,377.3000,312.1000
377.3000,250.9000,445.7000,250.9000,445.7000,312.1000,377.3000,312.1000
377.2000,247.6000,446.8000,247.6000,446.8000,312.4000,377.2000,312.4000
377.2000,247.6000,446.8000,247.6000,446.8000,312.4000,377.2000,312.4000
377.2000,247.6000,446.8000,247.6000,446.8000,312.4000,377.2000,312.4000
2
0
0
0
0
1
365.4000,209.3000,396.6000,209.3000,396.6000,241.7000,365.4000,241.7000
365.6000,217.6000,394.4000,217.6000,394.4000,246.4000,365.6000,246.4000
361.5000,227.8000,391.5000,227.8000,391.5000,254.2000,361.5000,254.2000
359.4000,224.5000,390.6000,224.5000,390.6000,254.5000,359.4000,254.5000
357.6000,227.5000,386.4000,227.5000,386.4000,257.5000,357.6000,257.5000
351.5000,229.6000,381.5000,229.6000,381.5000,258.4000,351.5000,258.4000
371.6000,210.1000,400.4000,210.1000,400.4000,244.9000,371.6000,244.9000
375.7000,207.8000,403.3000,207.8000,403.3000,246.2000,375.7000,246.2000
2
0
0
0
0
1
346.8000,240.5000,385.2000,240.5000,385.2000,282.5000,346.8000,282.5000
344.9000,239.2000,382.1000,239.2000,382.1000,284.8000,344.9000,284.8000
344.9000,239.2000,382.1000,239.2000,382.1000,284.8000,344.9000,284.8000
349.0000,237.1000,385.0000,237.1000,385.0000,283.9000,349.0000,283.9000
351.0000,234.0000,387.0000,234.0000,387.0000,282.0000,351.0000,282.0000
351.0000,234.0000,387.0000,234.0000,387.0000,282.0000,351.0000,282.0000
352.2000,235.2000,385.8000,235.2000,385.8000,280.8000,352.2000,280.8000
352.2000,235.2000,385.8000,235.2000,385.8000,280.8000,352.2000,280.8000
356.3000,231.4000,388.7000,231.4000,388.7000,274.6000,356.3000,274.6000
360.0000,253.7000,396.0000,253.7000,396.0000,293.3000,360.0000,293.3000
360.0000,253.7000,396.0000,253.7000,396.0000,293.3000,360.0000,293.3000
352.5000,253.2000,394.5000,253.2000,394.5000,286.8000,352.5000,286.8000
335.8000,237.1000,374.2000,237.1000,374.2000,271.9000,335.8000,271.9000
336.8000,239.4000,375.2000,239.4000,375.2000,270.6000,336.8000,270.6000
336.8000,239.4000,375.2000,239.4000,375.2000,270.6000,336.8000,270.6000
342.0000,238.1000,378.0000,238.1000,378.0000,272.9000,342.0000,272.9000
347.2000,238.8000,380.8000,238.8000,380.8000,277.2000,347.2000,277.2000
344.8000,242.1000,383.2000,242.1000,383.2000,276.9000,344.8000,276.9000
347.0000,244.3000,383.0000,244.3000,383.0000,276.7000,347.0000,276.7000
347.0000,244.3000,383.0000,244.3000,383.0000,276.7000,347.0000,276.7000
354.5000,244.8000,384.5000,244.8000,384.5000,283.2000,354.5000,283.2000
354.5000,244.8000,384.5000,244.8000,384.5000,283.2000,354.5000,283.2000
354.5000,244.8000,384.5000,244.8000,384.5000,283.2000,354.5000,283.2000
370.1000,245.2000,404.9000,245.2000,404.9000,278.8000,370.1000,278.8000
370.1000,245.2000,404.9000,245.2000,404.9000,278.8000,370.1000,278.8000
370.1000,245.2000,404.9000,245.2000,404.9000,278.8000,370.1000,278.8000
369.7000,243.8000,397.3000,243.8000,397.3000,282.2000,369.7000,282.2000
365.2000,243.5000,398.8000,243.5000,398.8000,273.5000,365.2000,273.5000
365.2000,243.5000,398.8000,243.5000,398.8000,273.5000,365.2000,273.5000
365.2000,243.5000,398.8000,243.5000,398.8000,273.5000,365.2000,273.5000
360.7000,242.5000,400.3000,242.5000,400.3000,272.5000,360.7000,272.5000
370.5000,240.1000,400.5000,240.1000,400.5000,274.9000,370.5000,274.9000
370.5000,240.1000,400.5000,240.1000,400.5000,274.9000,370.5000,274.9000
