1
209.4000,139.9000,88.2063,52.1219
211.7400,136.3900,88.3919,52.2316
208.3740,139.6390,88.5246,52.3100
204.4374,138.1639,88.8159,52.4821
210.3437,137.1164,89.0780,52.6370
202.8344,139.7116,89.2304,52.7270
203.8834,141.7712,89.4378,52.8496
205.7883,141.0771,89.8323,53.0827
204.1788,141.0077,90.3041,53.3615
198.6179,141.0008,90.6455,53.5633
199.8618,145.5001,90.9529,53.7449
195.4862,139.6500,91.3350,53.9707
186.0486,147.1650,91.4885,54.0614
191.4049,147.0165,91.7061,54.1900
182.0405,143.4016,91.9379,54.3269
191.0040,146.6402,92.2531,54.5132
184.7004,144.2640,92.5943,54.7148
191.2700,151.2264,93.0094,54.9601
181.1270,151.9226,93.3686,55.1724
189.1127,150.1923,93.8802,55.4747
180.9113,155.4192,94.2317,55.6824
181.8911,156.8419,94.5706,55.8826
172.9891,154.2842,94.7655,55.9978
181.0989,159.4284,94.9041,56.0797
167.5099,157.2428,94.7751,56.0035
174.2510,157.9243,94.6590,55.9349
173.1251,153.4924,94.9891,56.1299
167.6125,161.1492,95.1829,56.2445
162.5612,165.5149,95.3024,56.3151
165.6561,158.7515,95.5210,56.4442
161.4656,166.1752,95.5694,56.4728
159.2466,157.9175,95.6127,56.4984
152.7247,167.8918,95.5778,56.4778
152.0725,164.3892,95.3609,56.3496
146.6072,166.7389,95.3248,56.3283
149.6607,166.0739,95.0696,56.1775
145.4661,167.8074,94.9884,56.1295
153.1466,168.8807,94.6693,55.9410
147.6147,165.3881,94.3086,55.7278
154.2615,158.7388,93.9840,55.5360
144.1261,165.2739,93.4497,55.2203
149.4126,165.0274,93.1141,55.0220
147.2413,166.8027,93.0300,54.9723
151.5241,163.3803,92.8767,54.8817
138.4524,164.8380,92.5133,54.6670
147.0452,157.7838,92.1149,54.4315
150.6045,157.9784,91.8991,54.3040
151.8605,160.6978,91.4906,54.0627
140.2860,164.5698,91.2659,53.9298
151.7286,164.9570,91.1085,53.8369
140.2729,164.0957,90.9669,53.7532
145.4273,166.7096,90.8394,53.6779
151.3427,164.2710,90.6546,53.5687
149.2343,166.7271,90.6285,53.5532
151.7234,166.0727,90.6049,53.5393
154.6723,168.7073,90.5137,53.4854
156.7672,159.0707,90.1301,53.2587
151.5767,164.4071,90.0864,53.2329
154.6577,164.9407,89.6048,52.9483
148.6658,165.8941,88.9713,52.5740
151.6666,163.2894,88.5648,52.3338
150.1667,171.1289,87.6833,51.8129
150.9167,163.8129,87.1709,51.5101
158.1917,164.8813,86.4385,51.0773
156.2192,164.9881,85.9738,50.8027
157.8219,160.4988,85.4249,50.4784
156.1822,168.1499,85.0970,50.2846
157.8182,162.6150,84.8008,50.1095
160.6818,163.8615,84.8197,50.1208
153.7682,163.0862,84.7058,50.0534
153.0768,159.4086,84.5045,49.9345
150.3077,161.7409,84.8470,50.1369
150.0308,165.5741,84.5327,49.9512
153.6031,158.7574,84.0933,49.6915
148.5603,168.8757,84.4104,49.8789
151.6560,163.5876,83.5886,49.3933
151.0656,163.0588,82.7151,48.8771
149.2066,166.6059,81.7687,48.3179
149.9207,161.5606,81.1669,47.9623
146.3921,161.0561,81.2758,48.0266
