0.000313,0.000288,0.001724,0.00034,0.000353,0.000323
13.353387,13.227157,13.28383,13.432394,13.232403,13.193573
4.847803,4.377188,4.308125,4.43711,4.487774,4.340338
4.364793,4.257512,4.326006,4.380823,4.329158,4.314739
4.342004,4.290929,4.335757,4.305212,4.461741,4.341214
4.349975,4.342931,4.39619,4.311272,4.35196,4.378804
4.343551,4.413131,4.356115,4.305284,4.376215,4.35254
4.364793,4.416065,4.35121,4.300083,4.286302,4.322822
4.366621,4.380323,4.28922,4.29094,4.369417,4.338707
4.369178,4.36729,4.304346,4.33337,4.365995,4.339343
4.364556,4.311804,4.229306,4.333438,4.383311,4.357744
4.394961,4.454079,4.267216,4.347308,4.250725,4.376722
4.412496,4.281362,4.353417,4.309129,4.323773,4.343873
4.360359,4.335436,4.294966,4.33585,4.347724,4.430569
NaN,4.364273,4.30015,4.330134,4.308684,4.357426
NaN,4.303347,4.324956,4.326574,4.340027,4.367051
NaN,4.39267,4.363596,4.342301,4.270422,4.429157
NaN,4.427533,4.332664,4.303833,4.355368,4.379803
0.000318,4.382229,4.315958,4.259293,4.210906,4.412834
13.268927,4.344861,NaN,4.257661,4.295193,4.452932
0.443452,4.296438,NaN,4.270909,4.257704,4.375996
0.437421,NaN,NaN,4.302248,4.285021,4.287919
4.284177,NaN,NaN,4.264165,4.214299,4.297732
4.679224,NaN,0.000807,4.331709,4.285703,4.29733
0.472125,NaN,13.320237,4.389413,4.309728,4.330729
4.334115,0.000305,0.412811,4.276265,4.309104,4.300917
4.253577,13.403444,0.437191,4.272553,4.285191,4.271049
4.237422,0.488526,4.439194,4.268845,4.316226,4.339429
4.220621,4.553144,4.314313,4.282103,4.320012,4.297192
4.271963,4.75572,4.283563,4.250757,4.286349,4.320801
4.297578,0.45673,4.311264,4.265698,4.278015,4.31583
4.269995,4.389314,4.367572,4.292633,4.333584,4.31374
4.359667,4.289976,4.328493,4.251985,NaN,4.29942
4.261098,4.351727,4.373379,4.277597,NaN,4.333327
4.287624,4.277905,NaN,4.295301,NaN,4.314372
4.274507,4.315093,NaN,NaN,NaN,4.367446
4.33364,4.308345,NaN,NaN,0.000335,4.286877
4.268687,4.348113,NaN,NaN,13.386745,NaN
4.217792,4.344499,0.000273,NaN,4.362755,NaN
4.216113,4.452241,17.718167,0.000279,4.338251,NaN
4.253247,4.37831,4.558949,17.373159,4.359844,NaN
4.235213,4.388345,4.388115,4.286575,4.278721,0.00035
4.246251,4.361318,4.317464,4.300124,4.330677,13.448654
4.295877,4.381529,4.341704,4.282869,4.308932,0.466901
4.226597,4.417334,4.264518,4.265033,4.303801,4.455763
4.311354,4.544674,4.347944,4.284155,4.314673,4.385801
4.364552,4.378048,4.398483,4.269149,4.28676,4.327464
4.252348,4.347653,4.350135,4.282023,4.380151,4.320856
4.288011,4.330707,4.296712,4.304244,4.329622,4.330328
4.29578,4.383739,4.278778,4.290541,4.327657,4.345061
4.274329,4.308384,4.400445,4.331801,4.298399,4.362132
4.250173,4.358445,4.382024,4.186398,4.324852,4.317492
4.245372,4.420561,4.337432,4.399355,4.343867,4.37461
4.273834,4.28702,4.37663,4.440289,NaN,NaN
4.277334,4.255317,4.330563,4.365937,NaN,NaN
4.297073,4.412338,4.308702,4.394714,NaN,NaN
4.274545,4.315583,NaN,4.393466,NaN,NaN
4.267737,4.310833,NaN,4.329938,0.000296,0.000303
4.29366,4.299276,NaN,4.387804,17.637606,17.39278
4.323536,4.338529,NaN,4.379816,4.383116,4.380451
4.366612,4.2875,0.000277,4.308495,4.342765,4.33415
