1
1098.8521,611.2839,1143.5233,613.6364,1140.5233,666.2762,1095.8521,663.9238
1091.9652,611.4276,1138.0348,611.4276,1138.0348,664.5724,1091.9652,664.5724
1067.2573,611.7646,1112.7427,611.7646,1112.7427,664.2354,1067.2573,664.2354
1037.8431,617.4404,1082.1569,617.4404,1082.1569,668.5596,1037.8431,668.5596
1003.3549,606.8771,1048.6451,606.8771,1048.6451,659.1229,1003.3549,659.1229
963.8942,611.4183,1010.1058,611.4183,1010.1058,664.5817,963.8942,664.5817
936.5082,611.0378,983.4918,611.0378,983.4918,664.9622,936.5082,664.9622
1154.8553,664.0242,1202.1447,664.0242,1202.1447,718.5758,1154.8553,718.5758
909.9644,605.5190,958.0356,605.5190,958.0356,660.4810,909.9644,660.4810
892.7261,596.2905,941.2739,596.2905,941.2739,651.7095,892.7261,651.7095
887.3980,592.9161,936.6020,592.9161,936.6020,649.0839,887.3980,649.0839
872.1974,592.7258,921.8026,592.7258,921.8026,649.2742,872.1974,649.2742
856.1009,586.6158,905.8991,586.6158,905.8991,643.3842,856.1009,643.3842
842.5993,571.0440,893.4007,571.0440,893.4007,628.9560,842.5993,628.9560
836.8880,564.3731,887.1120,564.3731,887.1120,621.6269,836.8880,621.6269
828.1854,562.7464,877.8146,562.7464,877.8146,619.2536,828.1854,619.2536
816.4208,558.0461,865.5792,558.0461,865.5792,613.9539,816.4208,613.9539
804.6685,557.3566,853.3315,557.3566,853.3315,612.6434,804.6685,612.6434
797.9418,557.6934,846.0582,557.6934,846.0582,612.3066,797.9418,612.3066
793.0498,552.8160,840.9502,552.8160,840.9502,607.1840,793.0498,607.1840
788.9969,551.7559,837.0031,551.7559,837.0031,606.2441,788.9969,606.2441
777.7210,556.5778,824.2790,556.5778,824.2790,609.4222,777.7210,609.4222
802.9037,558.7853,849.0963,558.7853,849.0963,611.2147,802.9037,611.2147
802.2255,558.1505,847.7745,558.1505,847.7745,609.8495,802.2255,609.8495
804.2175,555.1667,849.7825,555.1667,849.7825,606.8333,804.2175,606.8333
797.8952,562.8013,844.1048,562.8013,844.1048,615.1987,797.8952,615.1987
793.1202,547.0564,838.8798,547.0564,838.8798,598.9436,793.1202,598.9436
797.2457,538.1988,842.7543,538.1988,842.7543,589.8012,797.2457,589.8012
799.8051,535.6991,846.1949,535.6991,846.1949,588.3009,799.8051,588.3009
794.5616,515.4452,841.4384,515.4452,841.4384,568.5548,794.5616,568.5548
796.1641,509.0144,843.8359,509.0144,843.8359,562.9856,796.1641,562.9856
794.1681,494.0189,841.8319,494.0189,841.8319,547.9811,794.1681,547.9811
792.3932,487.2910,839.6068,487.2910,839.6068,540.7089,792.3932,540.7089
786.6375,484.5830,833.3625,484.5830,833.3625,537.4170,786.6375,537.4170
779.7542,485.7291,826.2458,485.7291,826.2458,538.2709,779.7542,538.2709
772.8851,485.8898,819.1149,485.8898,819.1149,538.1102,772.8851,538.1102
761.9488,486.9732,808.0512,486.9732,808.0512,539.0268,761.9488,539.0268
754.1042,485.1589,799.8958,485.1589,799.8958,536.8411,754.1042,536.8411
738.1525,480.2225,783.8475,480.2225,783.8475,531.7775,738.1525,531.7775
725.5237,473.6495,770.4763,473.6495,770.4763,524.3505,725.5237,524.3505
708.5806,466.7211,753.4194,466.7211,753.4194,517.2789,708.5806,517.2789
689.6230,461.7755,734.3770,461.7755,734.3770,512.2245,689.6230,512.2245
670.6593,457.8222,715.3407,457.8222,715.3407,508.1778,670.6593,508.1778
650.7075,453.8817,695.2925,453.8817,695.2925,504.1183,650.7075,504.1183
627.8005,450.9910,672.1995,450.9910,672.1995,501.0090,627.8005,501.0090
605.1039,447.3329,648.8961,447.3329,648.8961,496.6671,605.1039,496.6671
580.3618,443.6234,623.6382,443.6234,623.6382,492.3766,580.3618,492.3766
555.6181,440.9121,598.3819,440.9121,598.3819,489.0879,555.6181,489.0879
527.6809,438.9828,570.3191,438.9828,570.3191,487.0172,527.6809,487.0172
498.6183,435.9165,541.3817,435.9165,541.3817,484.0835,498.6183,484.0835
467.5479,433.8409,510.4521,433.8409,510.4521,482.1591,467.5479,482.1591
435.4719,431.7585,478.5281,431.7585,478.5281,480.2415,435.4719,480.2415
401.4054,430.6864,444.5946,430.6864,444.5946,479.3136,401.4054,479.3136
366.3073,429.5784,409.6927,429.5784,409.6927,478.4216,366.3073,478.4216
328.4214,428.7068,371.5786,428.7068,371.5786,477.2932,328.4214,477.2932
289.2313,428.4928,332.7687,428.4928,332.7687,477.5072,289.2313,477.5072
247.1998,428.4595,290.8001,428.4595,290.8001,477.5405,247.1998,477.5405
203.3019,429.4487,248.6981,429.4487,248.6981,480.5513,203.3019,480.5513
242.9072,392.0044,289.0929,392.0044,289.0929,443.9956,242.9072,443.9956
251.6327,375.8211,296.3673,375.8211,296.3673,426.1789,251.6327,426.1789
253.5684,390.7505,298.4316,390.7505,298.4316,441.2495,253.5684,441.2495
212.0740,392.3196,255.9260,392.3196,255.9260,441.6804,212.0740,441.6804
