1
272.9000,73.1000,298.1000,73.1000,298.1000,131.9000,272.9000,131.9000
272.6000,75.2000,301.4000,75.2000,301.4000,132.8000,272.6000,132.8000
267.0000,76.4000,303.0000,76.4000,303.0000,131.6000,267.0000,131.6000
272.6000,76.4000,301.4000,76.4000,301.4000,131.6000,272.6000,131.6000
262.6000,78.7000,303.4000,78.7000,303.4000,130.3000,262.6000,130.3000
266.9000,75.4000,304.1000,75.4000,304.1000,130.6000,266.9000,130.6000
267.9000,74.4000,305.1000,74.4000,305.1000,129.6000,267.9000,129.6000
267.9000,73.2000,305.1000,73.2000,305.1000,130.8000,267.9000,130.8000
269.0000,74.3000,305.0000,74.3000,305.0000,130.7000,269.0000,130.7000
264.6000,75.4000,305.4000,75.4000,305.4000,130.6000,264.6000,130.6000
262.4000,77.5000,305.6000,77.5000,305.6000,131.5000,262.4000,131.5000
263.5000,76.7000,305.5000,76.7000,305.5000,128.3000,263.5000,128.3000
262.4000,75.6000,305.6000,75.6000,305.6000,128.4000,262.4000,128.4000
264.6000,76.7000,305.4000,76.7000,305.4000,128.3000,264.6000,128.3000
262.5000,75.6000,304.5000,75.6000,304.5000,128.4000,262.5000,128.4000
262.5000,75.6000,304.5000,75.6000,304.5000,128.4000,262.5000,128.4000
262.5000,77.7000,304.5000,77.7000,304.5000,129.3000,262.5000,129.3000
262.5000,73.4000,304.5000,73.4000,304.5000,128.6000,262.5000,128.6000
263.6000,74.4000,304.4000,74.4000,304.4000,129.6000,263.6000,129.6000
263.6000,73.4000,304.4000,73.4000,304.4000,128.6000,263.6000,128.6000
263.4000,75.6000,306.6000,75.6000,306.6000,128.4000,263.4000,128.4000
262.3000,76.6000,306.7000,76.6000,306.7000,129.4000,262.3000,129.4000
263.5000,79.9000,305.5000,79.9000,305.5000,129.1000,263.5000,129.1000
260.2000,76.8000,305.8000,76.8000,305.8000,127.2000,260.2000,127.2000
263.5000,74.6000,305.5000,74.6000,305.5000,127.4000,263.5000,127.4000
263.5000,73.5000,305.5000,73.5000,305.5000,127.5000,263.5000,127.5000
262.4000,74.6000,305.6000,74.6000,305.6000,127.4000,262.4000,127.4000
261.3000,72.5000,305.7000,72.5000,305.7000,126.5000,261.3000,126.5000
