1
660.0000,122.0000,696.0000,122.0000,696.0000,194.0000,660.0000,194.0000
658.1000,121.0000,692.9000,121.0000,692.9000,193.0000,658.1000,193.0000
657.0000,126.8000,693.0000,126.8000,693.0000,201.2000,657.0000,201.2000
655.8000,138.1000,694.2000,138.1000,694.2000,208.9000,655.8000,208.9000
657.1000,138.1000,691.9000,138.1000,691.9000,208.9000,657.1000,208.9000
656.0000,135.2000,692.0000,135.2000,692.0000,204.8000,656.0000,204.8000
655.9000,133.2000,693.1000,133.2000,693.1000,202.8000,655.9000,202.8000
654.9000,133.1000,692.1000,133.1000,692.1000,203.9000,654.9000,203.9000
652.6000,139.2000,693.4000,139.2000,693.4000,208.8000,652.6000,208.8000
651.8000,142.3000,690.2000,142.3000,690.2000,210.7000,651.8000,210.7000
650.7000,144.4000,690.3000,144.4000,690.3000,211.6000,650.7000,211.6000
650.7000,141.5000,690.3000,141.5000,690.3000,207.5000,650.7000,207.5000
648.6000,133.5000,689.4000,133.5000,689.4000,199.5000,648.6000,199.5000
641.5000,128.3000,683.5000,128.3000,683.5000,196.7000,641.5000,196.7000
637.7000,129.5000,677.3000,129.5000,677.3000,195.5000,637.7000,195.5000
630.6000,132.3000,671.4000,132.3000,671.4000,200.7000,630.6000,200.7000
626.3000,142.1000,670.7000,142.1000,670.7000,212.9000,626.3000,212.9000
624.2000,148.2000,669.8000,148.2000,669.8000,217.8000,624.2000,217.8000
622.0000,155.5000,670.0000,155.5000,670.0000,221.5000,622.0000,221.5000
623.0000,153.6000,671.0000,153.6000,671.0000,218.4000,623.0000,218.4000
625.0000,153.7000,673.0000,153.7000,673.0000,217.3000,625.0000,217.3000
628.0000,149.6000,676.0000,149.6000,676.0000,214.4000,628.0000,214.4000
632.1000,149.5000,678.9000,149.5000,678.9000,215.5000,632.1000,215.5000
631.9000,148.6000,681.1000,148.6000,681.1000,213.4000,631.9000,213.4000
632.8000,145.6000,683.2000,145.6000,683.2000,210.4000,632.8000,210.4000
632.7000,141.5000,684.3000,141.5000,684.3000,207.5000,632.7000,207.5000
633.7000,133.7000,685.3000,133.7000,685.3000,197.3000,633.7000,197.3000
633.5000,125.7000,687.5000,125.7000,687.5000,189.3000,633.5000,189.3000
632.3000,126.6000,688.7000,126.6000,688.7000,191.4000,632.3000,191.4000
635.4000,131.4000,690.6000,131.4000,690.6000,198.6000,635.4000,198.6000
634.1000,141.6000,692.9000,141.6000,692.9000,206.4000,634.1000,206.4000
634.1000,135.7000,692.9000,135.7000,692.9000,199.3000,634.1000,199.3000
634.3000,139.6000,690.7000,139.6000,690.7000,204.4000,634.3000,204.4000
637.1000,154.6000,695.9000,154.6000,695.9000,219.4000,637.1000,219.4000
639.1000,159.7000,697.9000,159.7000,697.9000,223.3000,639.1000,223.3000
638.2000,147.8000,695.8000,147.8000,695.8000,210.2000,638.2000,210.2000
638.5000,138.8000,692.5000,138.8000,692.5000,201.2000,638.5000,201.2000
638.3000,132.6000,694.7000,132.6000,694.7000,197.4000,638.3000,197.4000
637.0000,128.9000,697.0000,128.9000,697.0000,190.1000,637.0000,190.1000
638.0000,125.8000,698.0000,125.8000,698.0000,188.2000,638.0000,188.2000
