1
60.4735,580.9047,45.9935,45.9927
84.2521,590.5476,45.9780,45.9622
108.4791,600.0694,46.0844,46.0544
132.7506,610.4540,46.2653,46.1656
158.8985,616.7655,46.8647,46.5117
186.5916,625.4614,46.1942,45.8074
216.5877,635.3263,45.8324,45.2773
246.6194,641.2858,44.5056,43.8318
282.9012,647.5324,44.5056,43.8318
311.9562,656.8506,42.6776,42.0611
346.7478,663.3422,42.6776,42.0611
381.5999,667.6193,42.5563,41.9919
409.3872,672.3232,42.1808,41.6634
443.7737,675.2681,42.1808,41.6634
438.1789,665.0074,42.1808,41.6634
2
0
0
0
0
1
679.4888,623.3633,58.0223,54.0285
693.8394,618.1974,58.0209,54.0207
715.2129,612.6833,57.9434,53.9411
734.4414,607.1817,57.7481,53.7947
754.0224,603.5361,57.5378,53.6309
771.2946,600.0995,57.2325,53.4094
791.6691,595.8560,56.9869,53.2114
810.8934,592.7069,56.6187,52.9201
829.3492,590.2120,56.1724,52.5160
845.1713,587.1349,55.7862,52.1722
862.2381,583.8282,55.2034,51.6887
879.5157,582.0780,54.8996,51.4279
893.9016,578.4694,54.4447,50.9831
912.4979,576.6945,53.9866,50.5223
926.5770,572.9778,53.2888,49.7655
941.4404,571.8822,52.6196,49.1031
952.0019,570.6111,51.9137,48.4438
964.9512,568.6797,51.4406,48.0222
973.5571,565.7442,50.7257,47.3957
986.6840,565.0488,50.0558,46.7448
995.0878,560.5101,49.5538,46.2795
1003.3691,556.7238,49.0334,45.7790
1011.4783,552.7112,48.5840,45.3857
1019.3480,547.4481,48.0092,44.8181
1026.2734,543.3320,47.2377,44.0816
1032.8480,536.4713,46.5365,43.4304
1039.7239,525.2325,45.8324,42.8994
1046.6450,514.2308,45.2963,42.3610
1052.6322,503.0845,44.7021,41.8232
1063.4004,494.8741,44.2735,41.5173
1067.2806,485.6331,43.4742,41.0220
1063.5931,474.5774,43.4742,41.0220
1071.4395,464.4733,43.6652,41.0793
1068.0446,456.4647,43.6652,41.0793
1067.3843,446.4044,43.6652,41.0793
1070.8831,434.6641,43.6652,41.0793
1067.3699,429.6269,43.6652,41.0793
1067.4028,422.4767,43.6652,41.0793
1065.0913,415.4147,43.4292,40.9677
1064.5751,408.2969,48.1620,45.2683
1063.2683,400.7743,48.1511,45.0241
1062.0612,394.1911,48.1511,45.0241
1062.9811,385.9717,48.1511,45.0241
1062.7157,381.4281,48.1511,45.0241
1061.0228,374.0583,51.3131,48.0272
1060.2478,368.5070,50.8375,47.8223
1058.9788,359.4617,50.8700,47.9818
1058.7925,354.2760,50.8700,47.9818
1055.8473,344.2956,50.7858,47.7503
1058.0662,339.4065,50.7858,47.7503
1055.4860,331.4150,50.4827,47.6336
1051.5747,329.2625,50.1185,47.3450
1051.7358,325.2177,49.7389,47.2945
1048.5531,324.8525,51.5414,47.8487
1046.8206,321.5918,50.8320,47.5001
1047.4658,318.1868,50.1312,47.0794
1047.6383,314.9685,49.7707,46.8022
1047.7015,312.8679,49.4081,46.5640
1047.6836,311.0239,49.5152,46.7055
1049.6522,312.6429,48.9167,46.3932
1049.3076,312.1795,48.5485,46.2066
1051.3728,313.6930,48.5485,46.2066
1053.7623,313.1580,48.2052,45.9942
1057.5095,317.2312,47.6805,45.6322
1061.3370,319.8647,47.0550,45.3804
1065.4656,324.1412,46.3964,45.0176
1068.6555,324.2643,46.2754,44.9208
1073.1902,322.5075,46.0556,44.8102
1078.8137,322.2941,45.8523,44.7034
1082.6749,325.3261,45.5390,44.4409
1086.8477,324.8193,45.5447,44.4556
1094.0927,319.6685,45.4191,44.3089
1097.6060,316.0911,45.0928,43.9832
1101.1831,313.4168,45.0284,43.7784
1105.6674,308.9127,44.9501,43.6622
1109.1824,305.0941,44.8560,43.5063
1111.8121,302.7643,44.6903,43.3088
1111.9733,301.4636,44.6223,43.1831
1112.2526,298.1518,44.5204,42.9951
1112.2444,296.6141,44.4085,42.8296
1110.1053,294.8303,44.2782,42.6411
1108.2782,294.6866,44.1397,42.4349
1107.0900,294.9843,43.9756,42.2304
1103.5399,297.0000,43.8829,41.9857
1101.1320,297.3660,43.6759,41.7465
1097.9197,297.6639,43.5364,41.5348
1096.5648,297.5596,43.4023,41.3248
1094.6868,296.5992,43.2920,41.1788
1092.5404,296.0654,43.1968,41.0512
1091.4282,295.2713,43.0532,40.8559
1090.9271,293.4789,42.9448,40.6977
1089.6448,293.3319,42.8339,40.5593
1089.5751,294.9296,42.7611,40.4452
1089.7322,295.0039,42.6396,40.2849
1090.6558,295.6299,42.6045,40.1929
1092.2102,296.8843,42.5329,40.0637
1094.7285,296.4912,42.3925,39.9338
1095.6517,299.7588,42.2208,39.7496
1099.0164,303.7643,42.0888,39.6198
1100.3881,304.8617,41.9141,39.4621
1103.4138,304.8301,41.7822,39.3268
1106.7253,302.6522,41.6121,39.1887
1109.2917,300.5352,41.5189,39.0934
1110.9275,298.5939,41.4268,39.0091
1114.2561,296.4839,41.3153,38.8827
1114.4707,293.5254,41.2416,38.7979
1115.1758,291.2574,41.2586,38.7898
1115.4805,290.0141,41.2819,38.7986
1115.6918,287.0926,41.2688,38.7645
1115.0170,285.8264,41.2385,38.7340
1114.8691,285.1350,41.2156,38.7214
1112.5004,285.4167,41.1690,38.7094
1110.6472,287.0935,41.0920,38.6591
1107.9083,285.9692,41.2117,38.8367
1106.4187,286.8351,41.1383,38.7914
1102.4204,286.1496,41.0220,38.7094
1099.9650,285.0277,41.0062,38.7015
1098.5743,284.1895,41.0219,38.7154
1094.8467,285.7954,40.9335,38.6538
1093.6599,285.6812,40.8126,38.5525
1090.1056,285.0412,40.6937,38.4451
1088.4657,281.9575,40.6273,38.3947
1086.0219,280.6029,40.4953,38.2785
1082.7375,279.1346,40.3415,38.1398
1079.2325,277.7434,40.1752,38.0102
